duelist_id,duelist,pool,card_id,card,weight,chance_percent
31,Labyrinth Mage,B/C/D,10,Blackland Fire Dragon,16,0.7812
31,Labyrinth Mage,B/C/D,19,Right Arm of the Forbidden One,6,0.293
31,Labyrinth Mage,B/C/D,23,The Wicked Worm Beast,16,0.7812
31,Labyrinth Mage,B/C/D,25,Horn Imp,16,0.7812
31,Labyrinth Mage,B/C/D,30,Zombie Warrior,40,1.9531
31,Labyrinth Mage,B/C/D,34,Saggi the Dark Clown,16,0.7812
31,Labyrinth Mage,B/C/D,36,The Snake Hair,16,0.7812
31,Labyrinth Mage,B/C/D,40,Dragon Piper,16,0.7812
31,Labyrinth Mage,B/C/D,45,Oscillo Hero #2,16,0.7812
31,Labyrinth Mage,B/C/D,53,Killer Needle,16,0.7812
31,Labyrinth Mage,B/C/D,59,Mammoth Graveyard,16,0.7812
31,Labyrinth Mage,B/C/D,61,Wolf,16,0.7812
31,Labyrinth Mage,B/C/D,65,Silver Fang,16,0.7812
31,Labyrinth Mage,B/C/D,70,Fiend Kraken,16,0.7812
31,Labyrinth Mage,B/C/D,71,Jellyfish,16,0.7812
31,Labyrinth Mage,B/C/D,74,Giant Soldier of Stone,14,0.6836
31,Labyrinth Mage,B/C/D,80,Uraby,16,0.7812
31,Labyrinth Mage,B/C/D,89,Catapult Turtle,14,0.6836
31,Labyrinth Mage,B/C/D,96,Armored Zombie,16,0.7812
31,Labyrinth Mage,B/C/D,97,Dragon Zombie,16,0.7812
31,Labyrinth Mage,B/C/D,98,Clown Zombie,16,0.7812
31,Labyrinth Mage,B/C/D,103,Job-change Mirror,16,0.7812
31,Labyrinth Mage,B/C/D,108,Graveyard and the Hand of Invitation,16,0.7812
31,Labyrinth Mage,B/C/D,109,Goddess with the Third Eye,16,0.7812
31,Labyrinth Mage,B/C/D,110,Hero of the East,16,0.7812
31,Labyrinth Mage,B/C/D,115,Kamion Wizard,16,0.7812
31,Labyrinth Mage,B/C/D,118,Supporter in the Shadows,16,0.7812
31,Labyrinth Mage,B/C/D,119,Trial of Nightmares,16,0.7812
31,Labyrinth Mage,B/C/D,120,Dream Clown,16,0.7812
31,Labyrinth Mage,B/C/D,121,Sleeping Lion,16,0.7812
31,Labyrinth Mage,B/C/D,131,Octoberser,14,0.6836
31,Labyrinth Mage,B/C/D,132,The 13th Grave,38,1.8555
31,Labyrinth Mage,B/C/D,135,Fiend's Hand,16,0.7812
31,Labyrinth Mage,B/C/D,138,Dragon Statue,16,0.7812
31,Labyrinth Mage,B/C/D,139,Blue-eyed Silver Zombie,16,0.7812
31,Labyrinth Mage,B/C/D,140,Toad Master,38,1.8555
31,Labyrinth Mage,B/C/D,141,Spiked Snail,14,0.6836
31,Labyrinth Mage,B/C/D,150,Akihiron,12,0.5859
31,Labyrinth Mage,B/C/D,152,The Melting Red Shadow,14,0.6836
31,Labyrinth Mage,B/C/D,154,Fire Reaper,14,0.6836
31,Labyrinth Mage,B/C/D,162,Tainted Wisdom,14,0.6836
31,Labyrinth Mage,B/C/D,164,Lord of Zemia,14,0.6836
31,Labyrinth Mage,B/C/D,169,Dark King of the Abyss,14,0.6836
31,Labyrinth Mage,B/C/D,171,Big Eye,14,0.6836
31,Labyrinth Mage,B/C/D,172,Armaill,14,0.6836
31,Labyrinth Mage,B/C/D,177,Monsturtle,14,0.6836
31,Labyrinth Mage,B/C/D,181,Dark Shade,14,0.6836
31,Labyrinth Mage,B/C/D,191,LaLa Li-oon,14,0.6836
31,Labyrinth Mage,B/C/D,193,Turtle Tiger,14,0.6836
31,Labyrinth Mage,B/C/D,196,Arma Knight,30,1.4648
31,Labyrinth Mage,B/C/D,199,Penguin Knight,14,0.6836
31,Labyrinth Mage,B/C/D,201,Frenzied Panda,14,0.6836
31,Labyrinth Mage,B/C/D,203,Phantom Ghost,14,0.6836
31,Labyrinth Mage,B/C/D,205,Dorover,14,0.6836
31,Labyrinth Mage,B/C/D,206,Twin Long Rods #1,14,0.6836
31,Labyrinth Mage,B/C/D,211,Kaminarikozou,14,0.6836
31,Labyrinth Mage,B/C/D,215,Flame Ghost,14,0.6836
31,Labyrinth Mage,B/C/D,219,Solitude,14,0.6836
31,Labyrinth Mage,B/C/D,220,Masked Sorcerer,14,0.6836
31,Labyrinth Mage,B/C/D,221,Kumootoko,14,0.6836
31,Labyrinth Mage,B/C/D,225,Fiend Sword,14,0.6836
31,Labyrinth Mage,B/C/D,227,Hitodenchak,14,0.6836
31,Labyrinth Mage,B/C/D,228,Wood Remains,14,0.6836
31,Labyrinth Mage,B/C/D,231,Wood Clown,14,0.6836
31,Labyrinth Mage,B/C/D,233,Dark Titan of Terror,14,0.6836
31,Labyrinth Mage,B/C/D,236,Guardian of the Labyrinth,14,0.6836
31,Labyrinth Mage,B/C/D,237,Haniwa,14,0.6836
31,Labyrinth Mage,B/C/D,243,Water Element,14,0.6836
31,Labyrinth Mage,B/C/D,244,Dissolverock,14,0.6836
31,Labyrinth Mage,B/C/D,246,One Who Hunts Souls,14,0.6836
31,Labyrinth Mage,B/C/D,248,Master & Expert,14,0.6836
31,Labyrinth Mage,B/C/D,250,Hyo,14,0.6836
31,Labyrinth Mage,B/C/D,251,Enchanting Mermaid,14,0.6836
31,Labyrinth Mage,B/C/D,256,Dimensional Warrior,14,0.6836
31,Labyrinth Mage,B/C/D,257,Stone Armadiller,30,1.4648
31,Labyrinth Mage,B/C/D,258,Beastking of the Swamps,30,1.4648
31,Labyrinth Mage,B/C/D,259,Ancient Sorcerer,14,0.6836
31,Labyrinth Mage,B/C/D,262,The Little Swordsman of Aile,14,0.6836
31,Labyrinth Mage,B/C/D,263,Rock Ogre Grotto #2,30,1.4648
31,Labyrinth Mage,B/C/D,265,The Furious Sea King,14,0.6836
31,Labyrinth Mage,B/C/D,269,Versago the Destroyer,14,0.6836
31,Labyrinth Mage,B/C/D,270,Wetha,14,0.6836
31,Labyrinth Mage,B/C/D,272,Mavelus,14,0.6836
31,Labyrinth Mage,B/C/D,273,Ancient Tree of Enlightenment,14,0.6836
31,Labyrinth Mage,B/C/D,274,Green Phantom King,14,0.6836
31,Labyrinth Mage,B/C/D,276,Ray & Temperature,14,0.6836
31,Labyrinth Mage,B/C/D,280,Protector of the Throne,14,0.6836
31,Labyrinth Mage,B/C/D,290,Moon Envoy,14,0.6836
31,Labyrinth Mage,B/C/D,291,Fireyarou,14,0.6836
31,Labyrinth Mage,B/C/D,292,Psychic Kappa,14,0.6836
31,Labyrinth Mage,B/C/D,293,Masaki the Legendary Swordsman,14,0.6836
31,Labyrinth Mage,B/C/D,294,Dragoness the Wicked Knight,14,0.6836
31,Labyrinth Mage,B/C/D,296,One-eyed Shield Dragon,14,0.6836
31,Labyrinth Mage,B/C/D,335,Yami,36,1.7578
31,Labyrinth Mage,B/C/D,366,Labyrinth Wall,30,1.4648
31,Labyrinth Mage,B/C/D,368,Shadow Ghoul,30,1.4648
31,Labyrinth Mage,B/C/D,375,Dungeon Worm,2,0.0977
31,Labyrinth Mage,B/C/D,376,Monster Tamer,12,0.5859
31,Labyrinth Mage,B/C/D,406,Yaiba Robo,16,0.7812
31,Labyrinth Mage,B/C/D,414,Shovel Crusher,16,0.7812
31,Labyrinth Mage,B/C/D,425,Thunder Dragon,12,0.5859
31,Labyrinth Mage,B/C/D,432,Waterdragon Fairy,14,0.6836
31,Labyrinth Mage,B/C/D,446,Aqua Snake,14,0.6836
31,Labyrinth Mage,B/C/D,451,Kanikabuto,14,0.6836
31,Labyrinth Mage,B/C/D,452,Zarigun,14,0.6836
31,Labyrinth Mage,B/C/D,459,Tripwire Beast,14,0.6836
31,Labyrinth Mage,B/C/D,460,Bolt Escargot,14,0.6836
31,Labyrinth Mage,B/C/D,461,Bolt Penguin,14,0.6836
31,Labyrinth Mage,B/C/D,462,The Immortal of Thunder,14,0.6836
31,Labyrinth Mage,B/C/D,463,Electric Snake,14,0.6836
31,Labyrinth Mage,B/C/D,496,Wilmee,14,0.6836
31,Labyrinth Mage,B/C/D,503,Turtle Raccoon,14,0.6836
31,Labyrinth Mage,B/C/D,514,Brave Scizzar,14,0.6836
31,Labyrinth Mage,B/C/D,524,Star Boy,14,0.6836
31,Labyrinth Mage,B/C/D,549,Frog The Jam,14,0.6836
31,Labyrinth Mage,B/C/D,552,Winged Dragon #2,14,0.6836
31,Labyrinth Mage,B/C/D,556,The Wandering Doomed,14,0.6836
31,Labyrinth Mage,B/C/D,567,Darkworld Thorns,14,0.6836
31,Labyrinth Mage,B/C/D,576,Giant Scorpion of the Tundra,14,0.6836
31,Labyrinth Mage,B/C/D,584,Binding Chain,14,0.6836
31,Labyrinth Mage,B/C/D,591,Morphing Jar,14,0.6836
31,Labyrinth Mage,B/C/D,601,Tenderness,14,0.6836
31,Labyrinth Mage,B/C/D,602,Penguin Soldier,14,0.6836
31,Labyrinth Mage,B/C/D,605,Liquid Beast,14,0.6836
31,Labyrinth Mage,B/C/D,606,Twin Long Rods #2,14,0.6836
31,Labyrinth Mage,B/C/D,608,Shining Friendship,14,0.6836
31,Labyrinth Mage,B/C/D,620,Snakeyashi,14,0.6836
31,Labyrinth Mage,B/C/D,629,Armored Rat,14,0.6836
31,Labyrinth Mage,B/C/D,642,Mystical Sheep #1,14,0.6836
31,Labyrinth Mage,B/C/D,643,Disk Magician,14,0.6836
31,Labyrinth Mage,S/A TEC,10,Blackland Fire Dragon,14,0.6836
31,Labyrinth Mage,S/A TEC,19,Right Arm of the Forbidden One,5,0.2441
31,Labyrinth Mage,S/A TEC,23,The Wicked Worm Beast,14,0.6836
31,Labyrinth Mage,S/A TEC,25,Horn Imp,14,0.6836
31,Labyrinth Mage,S/A TEC,30,Zombie Warrior,30,1.4648
31,Labyrinth Mage,S/A TEC,34,Saggi the Dark Clown,14,0.6836
31,Labyrinth Mage,S/A TEC,36,The Snake Hair,14,0.6836
31,Labyrinth Mage,S/A TEC,40,Dragon Piper,14,0.6836
31,Labyrinth Mage,S/A TEC,45,Oscillo Hero #2,14,0.6836
31,Labyrinth Mage,S/A TEC,53,Killer Needle,14,0.6836
31,Labyrinth Mage,S/A TEC,59,Mammoth Graveyard,14,0.6836
31,Labyrinth Mage,S/A TEC,61,Wolf,14,0.6836
31,Labyrinth Mage,S/A TEC,65,Silver Fang,14,0.6836
31,Labyrinth Mage,S/A TEC,70,Fiend Kraken,14,0.6836
31,Labyrinth Mage,S/A TEC,71,Jellyfish,14,0.6836
31,Labyrinth Mage,S/A TEC,80,Uraby,14,0.6836
31,Labyrinth Mage,S/A TEC,96,Armored Zombie,14,0.6836
31,Labyrinth Mage,S/A TEC,97,Dragon Zombie,14,0.6836
31,Labyrinth Mage,S/A TEC,98,Clown Zombie,14,0.6836
31,Labyrinth Mage,S/A TEC,103,Job-change Mirror,14,0.6836
31,Labyrinth Mage,S/A TEC,108,Graveyard and the Hand of Invitation,14,0.6836
31,Labyrinth Mage,S/A TEC,109,Goddess with the Third Eye,14,0.6836
31,Labyrinth Mage,S/A TEC,110,Hero of the East,14,0.6836
31,Labyrinth Mage,S/A TEC,115,Kamion Wizard,14,0.6836
31,Labyrinth Mage,S/A TEC,118,Supporter in the Shadows,14,0.6836
31,Labyrinth Mage,S/A TEC,119,Trial of Nightmares,14,0.6836
31,Labyrinth Mage,S/A TEC,120,Dream Clown,14,0.6836
31,Labyrinth Mage,S/A TEC,121,Sleeping Lion,14,0.6836
31,Labyrinth Mage,S/A TEC,132,The 13th Grave,30,1.4648
31,Labyrinth Mage,S/A TEC,135,Fiend's Hand,14,0.6836
31,Labyrinth Mage,S/A TEC,138,Dragon Statue,14,0.6836
31,Labyrinth Mage,S/A TEC,139,Blue-eyed Silver Zombie,14,0.6836
31,Labyrinth Mage,S/A TEC,140,Toad Master,30,1.4648
31,Labyrinth Mage,S/A TEC,141,Spiked Snail,13,0.6348
31,Labyrinth Mage,S/A TEC,152,The Melting Red Shadow,13,0.6348
31,Labyrinth Mage,S/A TEC,154,Fire Reaper,13,0.6348
31,Labyrinth Mage,S/A TEC,162,Tainted Wisdom,13,0.6348
31,Labyrinth Mage,S/A TEC,164,Lord of Zemia,13,0.6348
31,Labyrinth Mage,S/A TEC,169,Dark King of the Abyss,13,0.6348
31,Labyrinth Mage,S/A TEC,171,Big Eye,13,0.6348
31,Labyrinth Mage,S/A TEC,172,Armaill,13,0.6348
31,Labyrinth Mage,S/A TEC,177,Monsturtle,13,0.6348
31,Labyrinth Mage,S/A TEC,181,Dark Shade,13,0.6348
31,Labyrinth Mage,S/A TEC,191,LaLa Li-oon,13,0.6348
31,Labyrinth Mage,S/A TEC,193,Turtle Tiger,13,0.6348
31,Labyrinth Mage,S/A TEC,196,Arma Knight,28,1.3672
31,Labyrinth Mage,S/A TEC,199,Penguin Knight,13,0.6348
31,Labyrinth Mage,S/A TEC,201,Frenzied Panda,13,0.6348
31,Labyrinth Mage,S/A TEC,203,Phantom Ghost,13,0.6348
31,Labyrinth Mage,S/A TEC,205,Dorover,13,0.6348
31,Labyrinth Mage,S/A TEC,206,Twin Long Rods #1,13,0.6348
31,Labyrinth Mage,S/A TEC,211,Kaminarikozou,13,0.6348
31,Labyrinth Mage,S/A TEC,215,Flame Ghost,13,0.6348
31,Labyrinth Mage,S/A TEC,219,Solitude,13,0.6348
31,Labyrinth Mage,S/A TEC,220,Masked Sorcerer,13,0.6348
31,Labyrinth Mage,S/A TEC,221,Kumootoko,13,0.6348
31,Labyrinth Mage,S/A TEC,225,Fiend Sword,13,0.6348
31,Labyrinth Mage,S/A TEC,227,Hitodenchak,13,0.6348
31,Labyrinth Mage,S/A TEC,228,Wood Remains,13,0.6348
31,Labyrinth Mage,S/A TEC,231,Wood Clown,13,0.6348
31,Labyrinth Mage,S/A TEC,233,Dark Titan of Terror,13,0.6348
31,Labyrinth Mage,S/A TEC,236,Guardian of the Labyrinth,13,0.6348
31,Labyrinth Mage,S/A TEC,237,Haniwa,13,0.6348
31,Labyrinth Mage,S/A TEC,243,Water Element,13,0.6348
31,Labyrinth Mage,S/A TEC,244,Dissolverock,13,0.6348
31,Labyrinth Mage,S/A TEC,246,One Who Hunts Souls,13,0.6348
31,Labyrinth Mage,S/A TEC,248,Master & Expert,13,0.6348
31,Labyrinth Mage,S/A TEC,250,Hyo,13,0.6348
31,Labyrinth Mage,S/A TEC,251,Enchanting Mermaid,13,0.6348
31,Labyrinth Mage,S/A TEC,256,Dimensional Warrior,13,0.6348
31,Labyrinth Mage,S/A TEC,257,Stone Armadiller,28,1.3672
31,Labyrinth Mage,S/A TEC,258,Beastking of the Swamps,28,1.3672
31,Labyrinth Mage,S/A TEC,259,Ancient Sorcerer,13,0.6348
31,Labyrinth Mage,S/A TEC,262,The Little Swordsman of Aile,13,0.6348
31,Labyrinth Mage,S/A TEC,263,Rock Ogre Grotto #2,28,1.3672
31,Labyrinth Mage,S/A TEC,265,The Furious Sea King,13,0.6348
31,Labyrinth Mage,S/A TEC,269,Versago the Destroyer,13,0.6348
31,Labyrinth Mage,S/A TEC,270,Wetha,13,0.6348
31,Labyrinth Mage,S/A TEC,272,Mavelus,13,0.6348
31,Labyrinth Mage,S/A TEC,273,Ancient Tree of Enlightenment,13,0.6348
31,Labyrinth Mage,S/A TEC,274,Green Phantom King,13,0.6348
31,Labyrinth Mage,S/A TEC,276,Ray & Temperature,13,0.6348
31,Labyrinth Mage,S/A TEC,280,Protector of the Throne,13,0.6348
31,Labyrinth Mage,S/A TEC,290,Moon Envoy,13,0.6348
31,Labyrinth Mage,S/A TEC,291,Fireyarou,13,0.6348
31,Labyrinth Mage,S/A TEC,292,Psychic Kappa,13,0.6348
31,Labyrinth Mage,S/A TEC,293,Masaki the Legendary Swordsman,13,0.6348
31,Labyrinth Mage,S/A TEC,294,Dragoness the Wicked Knight,13,0.6348
31,Labyrinth Mage,S/A TEC,296,One-eyed Shield Dragon,13,0.6348
31,Labyrinth Mage,S/A TEC,304,Axe of Despair,24,1.1719
31,Labyrinth Mage,S/A TEC,305,Laser Cannon Armor,24,1.1719
31,Labyrinth Mage,S/A TEC,316,Electro-whip,12,0.5859
31,Labyrinth Mage,S/A TEC,319,Mystical Moon,12,0.5859
31,Labyrinth Mage,S/A TEC,321,Malevolent Nuzzler,24,1.1719
31,Labyrinth Mage,S/A TEC,326,Raise Body Heat,24,1.1719
31,Labyrinth Mage,S/A TEC,335,Yami,36,1.7578
31,Labyrinth Mage,S/A TEC,338,Mooyan Curry,12,0.5859
31,Labyrinth Mage,S/A TEC,339,Red Medicine,12,0.5859
31,Labyrinth Mage,S/A TEC,340,Goblin's Secret Remedy,12,0.5859
31,Labyrinth Mage,S/A TEC,345,Final Flame,12,0.5859
31,Labyrinth Mage,S/A TEC,368,Shadow Ghoul,28,1.3672
31,Labyrinth Mage,S/A TEC,406,Yaiba Robo,13,0.6348
31,Labyrinth Mage,S/A TEC,414,Shovel Crusher,13,0.6348
31,Labyrinth Mage,S/A TEC,432,Waterdragon Fairy,13,0.6348
31,Labyrinth Mage,S/A TEC,446,Aqua Snake,13,0.6348
31,Labyrinth Mage,S/A TEC,451,Kanikabuto,13,0.6348
31,Labyrinth Mage,S/A TEC,452,Zarigun,13,0.6348
31,Labyrinth Mage,S/A TEC,459,Tripwire Beast,13,0.6348
31,Labyrinth Mage,S/A TEC,460,Bolt Escargot,13,0.6348
31,Labyrinth Mage,S/A TEC,461,Bolt Penguin,13,0.6348
31,Labyrinth Mage,S/A TEC,462,The Immortal of Thunder,12,0.5859
31,Labyrinth Mage,S/A TEC,463,Electric Snake,12,0.5859
31,Labyrinth Mage,S/A TEC,496,Wilmee,12,0.5859
31,Labyrinth Mage,S/A TEC,503,Turtle Raccoon,12,0.5859
31,Labyrinth Mage,S/A TEC,514,Brave Scizzar,12,0.5859
31,Labyrinth Mage,S/A TEC,524,Star Boy,12,0.5859
31,Labyrinth Mage,S/A TEC,549,Frog The Jam,12,0.5859
31,Labyrinth Mage,S/A TEC,552,Winged Dragon #2,12,0.5859
31,Labyrinth Mage,S/A TEC,556,The Wandering Doomed,12,0.5859
31,Labyrinth Mage,S/A TEC,567,Darkworld Thorns,12,0.5859
31,Labyrinth Mage,S/A TEC,576,Giant Scorpion of the Tundra,12,0.5859
31,Labyrinth Mage,S/A TEC,584,Binding Chain,12,0.5859
31,Labyrinth Mage,S/A TEC,591,Morphing Jar,12,0.5859
31,Labyrinth Mage,S/A TEC,601,Tenderness,12,0.5859
31,Labyrinth Mage,S/A TEC,602,Penguin Soldier,12,0.5859
31,Labyrinth Mage,S/A TEC,605,Liquid Beast,12,0.5859
31,Labyrinth Mage,S/A TEC,606,Twin Long Rods #2,12,0.5859
31,Labyrinth Mage,S/A TEC,608,Shining Friendship,12,0.5859
31,Labyrinth Mage,S/A TEC,620,Snakeyashi,12,0.5859
31,Labyrinth Mage,S/A TEC,629,Armored Rat,12,0.5859
31,Labyrinth Mage,S/A TEC,642,Mystical Sheep #1,13,0.6348
31,Labyrinth Mage,S/A TEC,643,Disk Magician,13,0.6348
31,Labyrinth Mage,S/A TEC,652,Magical Labyrinth,24,1.1719
31,Labyrinth Mage,S/A TEC,655,Cursebreaker,24,1.1719
31,Labyrinth Mage,S/A TEC,683,Bear Trap,24,1.1719
31,Labyrinth Mage,S/A TEC,684,Invisible Wire,24,1.1719
31,Labyrinth Mage,S/A TEC,687,Goblin Fan,24,1.1719
31,Labyrinth Mage,S/A TEC,688,Bad Reaction to Simochi,24,1.1719
31,Labyrinth Mage,deck,28,Rock Ogre Grotto #1,12,0.5859
31,Labyrinth Mage,deck,30,Zombie Warrior,12,0.5859
31,Labyrinth Mage,deck,36,The Snake Hair,12,0.5859
31,Labyrinth Mage,deck,51,Armored Lizard,12,0.5859
31,Labyrinth Mage,deck,70,Fiend Kraken,12,0.5859
31,Labyrinth Mage,deck,71,Jellyfish,12,0.5859
31,Labyrinth Mage,deck,74,Giant Soldier of Stone,24,1.1719
31,Labyrinth Mage,deck,76,Krokodilus,12,0.5859
31,Labyrinth Mage,deck,77,Grappler,12,0.5859
31,Labyrinth Mage,deck,89,Catapult Turtle,24,1.1719
31,Labyrinth Mage,deck,99,Pumpking the King of Ghosts,24,1.1719
31,Labyrinth Mage,deck,131,Octoberser,24,1.1719
31,Labyrinth Mage,deck,132,The 13th Grave,12,0.5859
31,Labyrinth Mage,deck,140,Toad Master,12,0.5859
31,Labyrinth Mage,deck,146,Temple of Skulls,12,0.5859
31,Labyrinth Mage,deck,150,Akihiron,24,1.1719
31,Labyrinth Mage,deck,153,Dokuroizo the Grim Reaper,12,0.5859
31,Labyrinth Mage,deck,193,Turtle Tiger,12,0.5859
31,Labyrinth Mage,deck,196,Arma Knight,12,0.5859
31,Labyrinth Mage,deck,223,Roaring Ocean Snake,24,1.1719
31,Labyrinth Mage,deck,241,Dark Assailant,12,0.5859
31,Labyrinth Mage,deck,249,Water Omotics,12,0.5859
31,Labyrinth Mage,deck,257,Stone Armadiller,12,0.5859
31,Labyrinth Mage,deck,258,Beastking of the Swamps,12,0.5859
31,Labyrinth Mage,deck,263,Rock Ogre Grotto #2,12,0.5859
31,Labyrinth Mage,deck,320,Stop Defense,48,2.3438
31,Labyrinth Mage,deck,351,Yaranzo,12,0.5859
31,Labyrinth Mage,deck,361,Flying Penguin,12,0.5859
31,Labyrinth Mage,deck,366,Labyrinth Wall,24,1.1719
31,Labyrinth Mage,deck,367,Jirai Gumo,12,0.5859
31,Labyrinth Mage,deck,368,Shadow Ghoul,12,0.5859
31,Labyrinth Mage,deck,369,Wall Shadow,48,2.3438
31,Labyrinth Mage,deck,370,Labyrinth Tank,48,2.3438
31,Labyrinth Mage,deck,371,Sanga of the Thunder,48,2.3438
31,Labyrinth Mage,deck,372,Kazejin,48,2.3438
31,Labyrinth Mage,deck,373,Suijin,48,2.3438
31,Labyrinth Mage,deck,374,Gate Guardian,48,2.3438
31,Labyrinth Mage,deck,375,Dungeon Worm,24,1.1719
31,Labyrinth Mage,deck,376,Monster Tamer,24,1.1719
31,Labyrinth Mage,deck,381,Toon Alligator,12,0.5859
31,Labyrinth Mage,deck,400,Emperor of the Land and Sea,24,1.1719
31,Labyrinth Mage,deck,425,Thunder Dragon,24,1.1719
31,Labyrinth Mage,deck,426,Stone D.,48,2.3438
31,Labyrinth Mage,deck,430,Water Magician,12,0.5859
31,Labyrinth Mage,deck,431,Ice Water,12,0.5859
31,Labyrinth Mage,deck,435,Water Girl,12,0.5859
31,Labyrinth Mage,deck,445,Guardian of the Sea,12,0.5859
31,Labyrinth Mage,deck,447,Giant Red Seasnake,12,0.5859
31,Labyrinth Mage,deck,449,"30,000-Year White Turtle",24,1.1719
31,Labyrinth Mage,deck,450,Kappa Avenger,12,0.5859
31,Labyrinth Mage,deck,453,Millennium Golem,48,2.3438
31,Labyrinth Mage,deck,454,Destroyer Golem,12,0.5859
31,Labyrinth Mage,deck,455,Barrel Rock,12,0.5859
31,Labyrinth Mage,deck,456,Minomushi Warrior,12,0.5859
31,Labyrinth Mage,deck,457,Stone Ghost,12,0.5859
31,Labyrinth Mage,deck,458,Kaminari Attack,24,1.1719
31,Labyrinth Mage,deck,459,Tripwire Beast,12,0.5859
31,Labyrinth Mage,deck,460,Bolt Escargot,12,0.5859
31,Labyrinth Mage,deck,462,The Immortal of Thunder,12,0.5859
31,Labyrinth Mage,deck,470,Magical Ghost,12,0.5859
31,Labyrinth Mage,deck,474,Sea Kamen,12,0.5859
31,Labyrinth Mage,deck,497,Yado Karu,12,0.5859
31,Labyrinth Mage,deck,515,The Statue of Easter Island,12,0.5859
31,Labyrinth Mage,deck,517,Sand Stone,12,0.5859
31,Labyrinth Mage,deck,518,Boulder Tortoise,24,1.1719
31,Labyrinth Mage,deck,519,Fire Kraken,24,1.1719
31,Labyrinth Mage,deck,520,Turtle Bird,24,1.1719
31,Labyrinth Mage,deck,531,Mystical Sand,24,1.1719
31,Labyrinth Mage,deck,545,Skelgon,24,1.1719
31,Labyrinth Mage,deck,550,Behegon,12,0.5859
31,Labyrinth Mage,deck,564,Great Mammoth of Goldfine,48,2.3438
31,Labyrinth Mage,deck,566,Yormungarde,12,0.5859
31,Labyrinth Mage,deck,583,Weather Report,12,0.5859
31,Labyrinth Mage,deck,593,Giant Turtle Who Feeds on Flames,24,1.1719
31,Labyrinth Mage,deck,596,Ghoul with an Appetite,12,0.5859
31,Labyrinth Mage,deck,599,Violent Rain,12,0.5859
31,Labyrinth Mage,deck,613,Twin-headed Thunder Dragon,48,2.3438
31,Labyrinth Mage,deck,615,Armored Starfish,12,0.5859
31,Labyrinth Mage,deck,623,The Thing That Hides in the Mud,12,0.5859
31,Labyrinth Mage,deck,624,High Tide Gyojin,12,0.5859
31,Labyrinth Mage,deck,625,Fairy of the Fountain,12,0.5859
31,Labyrinth Mage,deck,630,Ancient Lizard Warrior,12,0.5859
31,Labyrinth Mage,deck,632,Stone Ogre Grotto,24,1.1719
31,Labyrinth Mage,deck,634,Night Lizard,12,0.5859
31,Labyrinth Mage,deck,639,Amphibious Bugroth,24,1.1719
31,Labyrinth Mage,deck,646,Gruesome Goo,12,0.5859
31,Labyrinth Mage,deck,647,Hyosube,12,0.5859
31,Labyrinth Mage,deck,652,Magical Labyrinth,24,1.1719
31,Labyrinth Mage,deck,655,Cursebreaker,24,1.1719
31,Labyrinth Mage,deck,660,Stain Storm,120,5.8594
31,Labyrinth Mage,deck,685,Acid Trap Hole,64,3.125
31,Labyrinth Mage,deck,689,Reverse Trap,64,3.125
31,Labyrinth Mage,deck,690,Fake Trap,60,2.9297
32,Seto 2nd,S/A POW,2,Mystical Elf,32,1.5625
32,Seto 2nd,S/A POW,6,Feral Imp,32,1.5625
32,Seto 2nd,S/A POW,10,Blackland Fire Dragon,32,1.5625
32,Seto 2nd,S/A POW,12,Swamp Battleguard,16,0.7812
32,Seto 2nd,S/A POW,15,Flame Swordsman,16,0.7812
32,Seto 2nd,S/A POW,21,Exodia the Forbidden,8,0.3906
32,Seto 2nd,S/A POW,25,Horn Imp,32,1.5625
32,Seto 2nd,S/A POW,27,Beaver Warrior,32,1.5625
32,Seto 2nd,S/A POW,30,Zombie Warrior,32,1.5625
32,Seto 2nd,S/A POW,31,Koumori Dragon,32,1.5625
32,Seto 2nd,S/A POW,33,Judge Man,16,0.7812
32,Seto 2nd,S/A POW,35,Dark Magician,48,2.3438
32,Seto 2nd,S/A POW,38,Gaia the Fierce Knight,60,2.9297
32,Seto 2nd,S/A POW,39,Curse of Dragon,32,1.5625
32,Seto 2nd,S/A POW,41,Celtic Guardian,50,2.4414
32,Seto 2nd,S/A POW,43,Karbonala Warrior,16,0.7812
32,Seto 2nd,S/A POW,46,Griffore,32,1.5625
32,Seto 2nd,S/A POW,47,Torike,32,1.5625
32,Seto 2nd,S/A POW,48,Sangan,32,1.5625
32,Seto 2nd,S/A POW,59,Mammoth Graveyard,32,1.5625
32,Seto 2nd,S/A POW,65,Silver Fang,32,1.5625
32,Seto 2nd,S/A POW,74,Giant Soldier of Stone,32,1.5625
32,Seto 2nd,S/A POW,78,Axe Raider,16,0.7812
32,Seto 2nd,S/A POW,79,Megazowler,16,0.7812
32,Seto 2nd,S/A POW,89,Catapult Turtle,32,1.5625
32,Seto 2nd,S/A POW,90,Gyakutenno Megami,16,0.7812
32,Seto 2nd,S/A POW,93,Zanki,16,0.7812
32,Seto 2nd,S/A POW,99,Pumpking the King of Ghosts,16,0.7812
32,Seto 2nd,S/A POW,100,Battle Warrior,16,0.7812
32,Seto 2nd,S/A POW,107,Kageningen,16,0.7812
32,Seto 2nd,S/A POW,110,Hero of the East,16,0.7812
32,Seto 2nd,S/A POW,118,Supporter in the Shadows,16,0.7812
32,Seto 2nd,S/A POW,120,Dream Clown,16,0.7812
32,Seto 2nd,S/A POW,127,Ansatsu,16,0.7812
