equip_id,equip,monster_id,monster
322,Violet Crystal,39,Curse of Dragon
322,Violet Crystal,46,Griffore
322,Violet Crystal,96,Armored Zombie
322,Violet Crystal,97,Dragon Zombie
322,Violet Crystal,98,Clown Zombie
322,Violet Crystal,99,Pumpking the King of Ghosts
322,Violet Crystal,102,Mask of Darkness
322,Violet Crystal,103,Job-change Mirror
322,Violet Crystal,104,Curtain of the Dark Ones
322,Violet Crystal,108,Graveyard and the Hand of Invitation
322,Violet Crystal,112,That Which Feeds on Life
322,Violet Crystal,119,Trial of Nightmares
322,Violet Crystal,122,Yamatano Dragon Scroll
322,Violet Crystal,132,The 13th Grave
322,Violet Crystal,135,Fiend's Hand
322,Violet Crystal,137,Mystery Hand
322,Violet Crystal,139,Blue-eyed Silver Zombie
322,Violet Crystal,140,Toad Master
322,Violet Crystal,141,Spiked Snail
322,Violet Crystal,146,Temple of Skulls
322,Violet Crystal,153,Dokuroizo the Grim Reaper
322,Violet Crystal,154,Fire Reaper
322,Violet Crystal,167,Ancient Jar
322,Violet Crystal,173,Dark Prisoner
322,Violet Crystal,179,Phantom Dewan
322,Violet Crystal,197,Mech Mole Zombie
322,Violet Crystal,203,Phantom Ghost
322,Violet Crystal,215,Flame Ghost
322,Violet Crystal,228,Wood Remains
322,Violet Crystal,241,Dark Assailant
322,Violet Crystal,254,Embryonic Beast
322,Violet Crystal,261,Wicked Mirror
322,Violet Crystal,268,Sectarian of Secrets
322,Violet Crystal,269,Versago the Destroyer
322,Violet Crystal,271,Megirus Light
322,Violet Crystal,277,Gorgon Egg
322,Violet Crystal,351,Yaranzo
322,Violet Crystal,359,Three-legged Zombies
322,Violet Crystal,365,Fiend's Mirror
322,Violet Crystal,368,Shadow Ghoul
322,Violet Crystal,369,Wall Shadow
322,Violet Crystal,377,Ryu-kishin Powered
322,Violet Crystal,379,La Jinn the Mystical Genie
322,Violet Crystal,391,Zoa
322,Violet Crystal,392,Metalzoa
322,Violet Crystal,398,Ooguchi
322,Violet Crystal,400,Emperor of the Land and Sea
322,Violet Crystal,401,Ushi Oni
322,Violet Crystal,444,Turu-Purun
322,Violet Crystal,457,Stone Ghost
322,Violet Crystal,470,Magical Ghost
322,Violet Crystal,472,Air Eater
322,Violet Crystal,482,Pragtical
322,Violet Crystal,498,Morinphen
322,Violet Crystal,521,Skullbird
322,Violet Crystal,526,Neck Hunter
322,Violet Crystal,539,Corroding Shark
322,Violet Crystal,545,Skelgon
322,Violet Crystal,548,Bone Mouse
322,Violet Crystal,556,The Wandering Doomed
322,Violet Crystal,564,Great Mammoth of Goldfine
322,Violet Crystal,579,Abyss Flower
322,Violet Crystal,586,Greenkappa
322,Violet Crystal,591,Morphing Jar
322,Violet Crystal,594,Rose Spectre of Dunn
322,Violet Crystal,595,Fiend Refrection #1
322,Violet Crystal,596,Ghoul with an Appetite
322,Violet Crystal,650,Whiptail Crow
322,Violet Crystal,707,Skull Knight
322,Violet Crystal,709,Chakra
322,Violet Crystal,715,Psycho-Puppet
322,Violet Crystal,719,Dokurorider
323,Book of Secret Arts,2,Mystical Elf
323,Book of Secret Arts,16,Time Wizard
323,Book of Secret Arts,33,Judge Man
323,Book of Secret Arts,41,Celtic Guardian
323,Book of Secret Arts,42,Illusionist Faceless Mage
323,Book of Secret Arts,44,Rogue Doll
323,Book of Secret Arts,45,Oscillo Hero #2
323,Book of Secret Arts,62,Harpie Lady
323,Book of Secret Arts,63,Harpie Lady Sisters
323,Book of Secret Arts,90,Gyakutenno Megami
323,Book of Secret Arts,106,Spirit of the Winds
323,Book of Secret Arts,109,Goddess with the Third Eye
323,Book of Secret Arts,114,White Magical Hat
323,Book of Secret Arts,117,Spirit of the Books
323,Book of Secret Arts,120,Dream Clown
323,Book of Secret Arts,122,Yamatano Dragon Scroll
323,Book of Secret Arts,126,Orion the Battle King
323,Book of Secret Arts,128,LaMoon
323,Book of Secret Arts,129,Nemuriko
323,Book of Secret Arts,130,Weather Control
323,Book of Secret Arts,134,Mystical Capture Chain
323,Book of Secret Arts,142,Flame Manipulator
323,Book of Secret Arts,143,Necrolancer the Timelord
323,Book of Secret Arts,144,Djinn the Watcher of the Wind
323,Book of Secret Arts,145,The Bewitching Phantom Thief
323,Book of Secret Arts,165,The Judgement Hand
323,Book of Secret Arts,170,Spirit of the Harp
323,Book of Secret Arts,174,Hurricail
323,Book of Secret Arts,183,Lucky Trinket
323,Book of Secret Arts,184,Genin
323,Book of Secret Arts,192,Key Mace
323,Book of Secret Arts,198,Happy Lover
323,Book of Secret Arts,208,Petit Angel
323,Book of Secret Arts,213,Aqua Madoor
323,Book of Secret Arts,216,Dryad
323,Book of Secret Arts,235,Wodan the Resident of the Forest
323,Book of Secret Arts,243,Water Element
323,Book of Secret Arts,260,Lunar Queen Elzaim
323,Book of Secret Arts,264,Wing Egg Elf
323,Book of Secret Arts,265,The Furious Sea King
323,Book of Secret Arts,270,Wetha
323,Book of Secret Arts,273,Ancient Tree of Enlightenment
323,Book of Secret Arts,274,Green Phantom King
323,Book of Secret Arts,276,Ray & Temperature
323,Book of Secret Arts,280,Protector of the Throne
323,Book of Secret Arts,282,Mystical Sheep #2
323,Book of Secret Arts,292,Psychic Kappa
323,Book of Secret Arts,299,Sonic Maid
323,Book of Secret Arts,363,Fairy's Gift
323,Book of Secret Arts,389,Giltia the D. Knight
323,Book of Secret Arts,395,Dancing Elf
323,Book of Secret Arts,396,Ocubeam
323,Book of Secret Arts,428,Magician of Faith
323,Book of Secret Arts,429,Goddess of Whim
323,Book of Secret Arts,430,Water Magician
323,Book of Secret Arts,432,Waterdragon Fairy
323,Book of Secret Arts,433,Ancient Elf
323,Book of Secret Arts,439,Bottom Dweller
323,Book of Secret Arts,443,Sea King Dragon
323,Book of Secret Arts,458,Kaminari Attack
323,Book of Secret Arts,492,Hoshiningen
323,Book of Secret Arts,493,Maha Vailo
323,Book of Secret Arts,494,Rainbow Marine Mermaid
323,Book of Secret Arts,502,D. Human
323,Book of Secret Arts,525,Spirit of the Mountain
323,Book of Secret Arts,532,Gemini Elf
323,Book of Secret Arts,540,Skelengel
323,Book of Secret Arts,572,Empress Judge
323,Book of Secret Arts,575,Ancient One of the Deep Forest
323,Book of Secret Arts,577,Crow Goblin
323,Book of Secret Arts,582,Dark Witch
323,Book of Secret Arts,583,Weather Report
323,Book of Secret Arts,584,Binding Chain
323,Book of Secret Arts,592,Muse-A
323,Book of Secret Arts,601,Tenderness
323,Book of Secret Arts,603,Fairy Dragon
323,Book of Secret Arts,608,Shining Friendship
323,Book of Secret Arts,612,Lady of Faith
323,Book of Secret Arts,616,Hourglass of Courage
323,Book of Secret Arts,619,Rock Spirit
323,Book of Secret Arts,622,Ill Witch
323,Book of Secret Arts,625,Fairy of the Fountain
323,Book of Secret Arts,626,Amazon of the Seas
323,Book of Secret Arts,631,Maiden of the Moonlight
323,Book of Secret Arts,633,Winged Egg of New Life
323,Book of Secret Arts,637,Trent
323,Book of Secret Arts,638,Queen of Autumn Leaves
323,Book of Secret Arts,703,Sengenjin
323,Book of Secret Arts,708,Cosmo Queen
323,Book of Secret Arts,720,Mask of Shine & Dark
323,Book of Secret Arts,722,Magician of Black Chaos
324,Invigoration,8,Mushroom Man
324,Invigoration,9,Shadow Specter
324,Invigoration,15,Flame Swordsman
324,Invigoration,28,Rock Ogre Grotto #1
324,Invigoration,40,Dragon Piper
324,Invigoration,45,Oscillo Hero #2
324,Invigoration,58,Kuriboh
324,Invigoration,70,Fiend Kraken
324,Invigoration,71,Jellyfish
324,Invigoration,73,Kairyu-shin
324,Invigoration,74,Giant Soldier of Stone
324,Invigoration,75,Man-eating Plant
324,Invigoration,83,Castle of Dark Illusions
324,Invigoration,97,Dragon Zombie
324,Invigoration,99,Pumpking the King of Ghosts
324,Invigoration,101,Wings of Wicked Flame
324,Invigoration,102,Mask of Darkness
324,Invigoration,103,Job-change Mirror
324,Invigoration,104,Curtain of the Dark Ones
324,Invigoration,106,Spirit of the Winds
324,Invigoration,108,Graveyard and the Hand of Invitation
324,Invigoration,119,Trial of Nightmares
324,Invigoration,122,Yamatano Dragon Scroll
324,Invigoration,123,Dark Plant
324,Invigoration,130,Weather Control
324,Invigoration,133,Charubin the Fire Knight
324,Invigoration,134,Mystical Capture Chain
324,Invigoration,135,Fiend's Hand
324,Invigoration,137,Mystery Hand
324,Invigoration,142,Flame Manipulator
324,Invigoration,146,Temple of Skulls
324,Invigoration,147,Monster Egg
324,Invigoration,150,Akihiron
324,Invigoration,152,The Melting Red Shadow
324,Invigoration,157,Firegrass
324,Invigoration,162,Tainted Wisdom
324,Invigoration,167,Ancient Jar
324,Invigoration,168,Darkfire Dragon
324,Invigoration,171,Big Eye
324,Invigoration,173,Dark Prisoner
324,Invigoration,174,Hurricail
324,Invigoration,176,Fire Eye
324,Invigoration,184,Genin
324,Invigoration,191,LaLa Li-oon
324,Invigoration,205,Dorover
324,Invigoration,210,Hinotama Soul
324,Invigoration,211,Kaminarikozou
324,Invigoration,214,Kagemusha of the Blue Flame
324,Invigoration,215,Flame Ghost
324,Invigoration,225,Fiend Sword
324,Invigoration,227,Hitodenchak
324,Invigoration,228,Wood Remains
324,Invigoration,229,Hourglass of Life
324,Invigoration,237,Haniwa
324,Invigoration,238,Yashinoki
324,Invigoration,240,The Drdek
324,Invigoration,242,Candle of Fate
324,Invigoration,244,Dissolverock
324,Invigoration,257,Stone Armadiller
324,Invigoration,258,Beastking of the Swamps
324,Invigoration,261,Wicked Mirror
324,Invigoration,263,Rock Ogre Grotto #2
324,Invigoration,264,Wing Egg Elf
324,Invigoration,273,Ancient Tree of Enlightenment
324,Invigoration,275,Ground Attacker Bugroth
324,Invigoration,276,Ray & Temperature
324,Invigoration,277,Gorgon Egg
324,Invigoration,279,King Fog
324,Invigoration,283,Holograh
324,Invigoration,289,Change Slime
324,Invigoration,291,Fireyarou
324,Invigoration,351,Yaranzo
324,Invigoration,354,Stuffed Animal
324,Invigoration,355,Megasonic Eye
324,Invigoration,362,Millennium Shield
324,Invigoration,365,Fiend's Mirror
324,Invigoration,366,Labyrinth Wall
324,Invigoration,367,Jirai Gumo
324,Invigoration,369,Wall Shadow
324,Invigoration,371,Sanga of the Thunder
324,Invigoration,374,Gate Guardian
324,Invigoration,379,La Jinn the Mystical Genie
324,Invigoration,387,Mystic Lamp
324,Invigoration,389,Giltia the D. Knight
324,Invigoration,400,Emperor of the Land and Sea
324,Invigoration,402,Monster Eye
324,Invigoration,411,Bat
324,Invigoration,425,Thunder Dragon
324,Invigoration,426,Stone D.
324,Invigoration,428,Magician of Faith
324,Invigoration,429,Goddess of Whim
324,Invigoration,453,Millennium Golem
324,Invigoration,454,Destroyer Golem
324,Invigoration,455,Barrel Rock
324,Invigoration,456,Minomushi Warrior
324,Invigoration,457,Stone Ghost
324,Invigoration,458,Kaminari Attack
324,Invigoration,459,Tripwire Beast
324,Invigoration,460,Bolt Escargot
324,Invigoration,461,Bolt Penguin
324,Invigoration,462,The Immortal of Thunder
324,Invigoration,463,Electric Snake
324,Invigoration,470,Magical Ghost
324,Invigoration,486,Boo Koo
324,Invigoration,505,Prisman
324,Invigoration,515,The Statue of Easter Island
324,Invigoration,516,Muka Muka
324,Invigoration,517,Sand Stone
324,Invigoration,518,Boulder Tortoise
324,Invigoration,529,Flame Cerebrus
324,Invigoration,531,Mystical Sand
324,Invigoration,537,Mega Thunderball
324,Invigoration,558,Pot the Trick
324,Invigoration,591,Morphing Jar
324,Invigoration,610,Electric Lizard
324,Invigoration,613,Twin-headed Thunder Dragon
324,Invigoration,623,The Thing That Hides in the Mud
324,Invigoration,629,Armored Rat
324,Invigoration,630,Ancient Lizard Warrior
324,Invigoration,632,Stone Ogre Grotto
324,Invigoration,644,Flame Viper
325,Machine Conversion Factory,12,Swamp Battleguard
325,Machine Conversion Factory,13,Tyhone
325,Machine Conversion Factory,89,Catapult Turtle
325,Machine Conversion Factory,124,Ancient Tool
325,Machine Conversion Factory,160,M-warrior #1
325,Machine Conversion Factory,161,M-warrior #2
325,Machine Conversion Factory,204,Mabarrel
325,Machine Conversion Factory,224,Trap Master
325,Machine Conversion Factory,232,Madjinn Gunn
325,Machine Conversion Factory,275,Ground Attacker Bugroth
325,Machine Conversion Factory,283,Holograh
325,Machine Conversion Factory,286,Gatekeeper
325,Machine Conversion Factory,289,Change Slime
325,Machine Conversion Factory,297,Cyber Soldier of Darkworld
325,Machine Conversion Factory,355,Megasonic Eye
325,Machine Conversion Factory,370,Labyrinth Tank
325,Machine Conversion Factory,385,Bickuribox
325,Machine Conversion Factory,388,Pendulum Machine
325,Machine Conversion Factory,390,Launcher Spider
325,Machine Conversion Factory,392,Metalzoa
325,Machine Conversion Factory,394,Steel Scorpion
325,Machine Conversion Factory,402,Monster Eye
325,Machine Conversion Factory,405,Saber Slasher
325,Machine Conversion Factory,406,Yaiba Robo
325,Machine Conversion Factory,407,Machine King
325,Machine Conversion Factory,408,Giant Mech-soldier
325,Machine Conversion Factory,409,Metal Dragon
325,Machine Conversion Factory,410,Mechanical Spider
325,Machine Conversion Factory,411,Bat
325,Machine Conversion Factory,412,Giga-tech Wolf
325,Machine Conversion Factory,413,Cyber Soldier
325,Machine Conversion Factory,414,Shovel Crusher
325,Machine Conversion Factory,415,Mechanicalchacer
325,Machine Conversion Factory,416,Blocker
325,Machine Conversion Factory,417,Blast Juggler
325,Machine Conversion Factory,418,Golgoil
325,Machine Conversion Factory,419,Giganto
325,Machine Conversion Factory,420,Cyber-Stein
325,Machine Conversion Factory,421,Cyber Commander
325,Machine Conversion Factory,422,Jinzo #7
325,Machine Conversion Factory,423,Dice Armadillo
325,Machine Conversion Factory,438,Metal Fish
325,Machine Conversion Factory,441,Mech Bass
325,Machine Conversion Factory,455,Barrel Rock
325,Machine Conversion Factory,472,Air Eater
325,Machine Conversion Factory,490,Needle Ball
325,Machine Conversion Factory,508,Cyber Saurus
325,Machine Conversion Factory,512,Cannon Soldier
325,Machine Conversion Factory,513,Guardian of the Throne Room
325,Machine Conversion Factory,514,Brave Scizzar
325,Machine Conversion Factory,537,Mega Thunderball
325,Machine Conversion Factory,542,Misairuzame
325,Machine Conversion Factory,544,Dharma Cannon
325,Machine Conversion Factory,557,Steel Ogre Grotto #1
325,Machine Conversion Factory,580,Patrol Robo
325,Machine Conversion Factory,585,Mechanical Snail
325,Machine Conversion Factory,639,Amphibious Bugroth
325,Machine Conversion Factory,643,Disk Magician
325,Machine Conversion Factory,645,Royal Guard
325,Machine Conversion Factory,648,Machine Attacker
325,Machine Conversion Factory,718,Fortress Whale
325,Machine Conversion Factory,719,Dokurorider
326,Raise Body Heat,8,Mushroom Man
326,Raise Body Heat,11,Sword Arm of Dragon
326,Raise Body Heat,13,Tyhone
326,Raise Body Heat,15,Flame Swordsman
326,Raise Body Heat,31,Koumori Dragon
326,Raise Body Heat,32,Two-headed King Rex
326,Raise Body Heat,46,Griffore
326,Raise Body Heat,47,Torike
326,Raise Body Heat,49,Big Insect
326,Raise Body Heat,50,Basic Insect
326,Raise Body Heat,51,Armored Lizard
326,Raise Body Heat,52,Hercules Beetle
326,Raise Body Heat,53,Killer Needle
326,Raise Body Heat,54,Gokibore
326,Raise Body Heat,55,Giant Flea
326,Raise Body Heat,56,Larvae Moth
326,Raise Body Heat,57,Great Moth
326,Raise Body Heat,59,Mammoth Graveyard
326,Raise Body Heat,67,Perfectly Ultimate Great Moth
326,Raise Body Heat,68,Garoozis
326,Raise Body Heat,76,Krokodilus
326,Raise Body Heat,77,Grappler
326,Raise Body Heat,79,Megazowler
326,Raise Body Heat,80,Uraby
326,Raise Body Heat,81,Crawling Dragon #2
326,Raise Body Heat,87,Dark Chimera
326,Raise Body Heat,101,Wings of Wicked Flame
326,Raise Body Heat,105,Tomozaurus
326,Raise Body Heat,116,Nightmare Scorpion
326,Raise Body Heat,124,Ancient Tool
326,Raise Body Heat,142,Flame Manipulator
326,Raise Body Heat,150,Akihiron
326,Raise Body Heat,151,Rhaimundos of the Red Sword
326,Raise Body Heat,152,The Melting Red Shadow
326,Raise Body Heat,154,Fire Reaper
326,Raise Body Heat,157,Firegrass
326,Raise Body Heat,159,Dig Beak
326,Raise Body Heat,171,Big Eye
326,Raise Body Heat,176,Fire Eye
326,Raise Body Heat,188,Synchar
326,Raise Body Heat,195,Doron
326,Raise Body Heat,202,Air Marmot of Nefariousness
326,Raise Body Heat,204,Mabarrel
326,Raise Body Heat,206,Twin Long Rods #1
326,Raise Body Heat,209,Winged Cleaver
326,Raise Body Heat,210,Hinotama Soul
326,Raise Body Heat,216,Dryad
326,Raise Body Heat,218,Two-mouth Darkruler
326,Raise Body Heat,227,Hitodenchak
326,Raise Body Heat,242,Candle of Fate
326,Raise Body Heat,244,Dissolverock
326,Raise Body Heat,263,Rock Ogre Grotto #2
326,Raise Body Heat,264,Wing Egg Elf
326,Raise Body Heat,272,Mavelus
326,Raise Body Heat,275,Ground Attacker Bugroth
326,Raise Body Heat,277,Gorgon Egg
326,Raise Body Heat,278,Petit Moth
326,Raise Body Heat,285,Serpent Marauder
326,Raise Body Heat,286,Gatekeeper
326,Raise Body Heat,289,Change Slime
326,Raise Body Heat,291,Fireyarou
326,Raise Body Heat,297,Cyber Soldier of Darkworld
326,Raise Body Heat,351,Yaranzo
326,Raise Body Heat,354,Stuffed Animal
326,Raise Body Heat,355,Megasonic Eye
326,Raise Body Heat,357,Yamadron
326,Raise Body Heat,367,Jirai Gumo
326,Raise Body Heat,375,Dungeon Worm
326,Raise Body Heat,381,Toon Alligator
326,Raise Body Heat,390,Launcher Spider
326,Raise Body Heat,397,Leghul
326,Raise Body Heat,400,Emperor of the Land and Sea
326,Raise Body Heat,407,Machine King
326,Raise Body Heat,409,Metal Dragon
326,Raise Body Heat,417,Blast Juggler
326,Raise Body Heat,467,Crimson Sunbird
326,Raise Body Heat,469,Armed Ninja
326,Raise Body Heat,473,Vermillion Sparrow
326,Raise Body Heat,475,Sinister Serpent
326,Raise Body Heat,476,Ganigumo
326,Raise Body Heat,477,Alinsection
326,Raise Body Heat,478,Insect Soldiers of the Sky
326,Raise Body Heat,479,Cockroach Knight
326,Raise Body Heat,480,Kuwagata α
326,Raise Body Heat,482,Pragtical
326,Raise Body Heat,485,Korogashi
326,Raise Body Heat,499,Kattapillar
326,Raise Body Heat,501,Man-eater Bug
326,Raise Body Heat,506,Gale Dogra
326,Raise Body Heat,509,Bracchio-raidus
326,Raise Body Heat,519,Fire Kraken
326,Raise Body Heat,533,Kwagar Hercules
326,Raise Body Heat,534,Minar
326,Raise Body Heat,535,Kamakiriman
326,Raise Body Heat,536,Mechaleon
326,Raise Body Heat,555,Tyhone #2
326,Raise Body Heat,562,Needle Worm
326,Raise Body Heat,566,Yormungarde
326,Raise Body Heat,568,Anthrosaurus
326,Raise Body Heat,569,Drooling Lizard
326,Raise Body Heat,570,Trakadon
326,Raise Body Heat,573,Little D
326,Raise Body Heat,576,Giant Scorpion of the Tundra
326,Raise Body Heat,590,Beaked Snake
326,Raise Body Heat,609,Bladefly
326,Raise Body Heat,614,Hunter Spider
326,Raise Body Heat,630,Ancient Lizard Warrior
326,Raise Body Heat,640,Acid Crawler
326,Raise Body Heat,644,Flame Viper
326,Raise Body Heat,714,Firewing Pegasus
326,Raise Body Heat,717,Javelin Beetle
327,Follow Wind,4,Baby Dragon
327,Follow Wind,5,Ryu-kishin
327,Follow Wind,6,Feral Imp
327,Follow Wind,7,Winged Dragon #1
327,Follow Wind,10,Blackland Fire Dragon
327,Follow Wind,13,Tyhone
327,Follow Wind,24,Skull Servant
327,Follow Wind,31,Koumori Dragon
327,Follow Wind,39,Curse of Dragon
327,Follow Wind,44,Rogue Doll
327,Follow Wind,52,Hercules Beetle
327,Follow Wind,53,Killer Needle
327,Follow Wind,57,Great Moth
327,Follow Wind,62,Harpie Lady
327,Follow Wind,63,Harpie Lady Sisters
327,Follow Wind,67,Perfectly Ultimate Great Moth
327,Follow Wind,83,Castle of Dark Illusions
327,Follow Wind,84,Reaper of the Cards
327,Follow Wind,86,Barox
327,Follow Wind,87,Dark Chimera
327,Follow Wind,101,Wings of Wicked Flame
327,Follow Wind,106,Spirit of the Winds
327,Follow Wind,111,Doma The Angel of Silence
327,Follow Wind,112,That Which Feeds on Life
327,Follow Wind,113,Dark Gray
327,Follow Wind,117,Spirit of the Books
327,Follow Wind,125,Faith Bird
327,Follow Wind,128,LaMoon
327,Follow Wind,138,Dragon Statue
327,Follow Wind,144,Djinn the Watcher of the Wind
327,Follow Wind,154,Fire Reaper
327,Follow Wind,155,Larvas
327,Follow Wind,163,Lisark
327,Follow Wind,168,Darkfire Dragon
327,Follow Wind,181,Dark Shade
327,Follow Wind,183,Lucky Trinket
327,Follow Wind,186,Fiend Refrection #2
327,Follow Wind,189,Fusionist
327,Follow Wind,198,Happy Lover
327,Follow Wind,200,Petit Dragon
327,Follow Wind,202,Air Marmot of Nefariousness
327,Follow Wind,203,Phantom Ghost
327,Follow Wind,204,Mabarrel
327,Follow Wind,207,Droll Bird
327,Follow Wind,208,Petit Angel
327,Follow Wind,209,Winged Cleaver
327,Follow Wind,210,Hinotama Soul
327,Follow Wind,215,Flame Ghost
327,Follow Wind,216,Dryad
327,Follow Wind,222,Midnight Fiend
327,Follow Wind,229,Hourglass of Life
327,Follow Wind,252,Nekogal #1
327,Follow Wind,253,Angelwitch
327,Follow Wind,254,Embryonic Beast
327,Follow Wind,260,Lunar Queen Elzaim
327,Follow Wind,264,Wing Egg Elf
327,Follow Wind,268,Sectarian of Secrets
327,Follow Wind,269,Versago the Destroyer
327,Follow Wind,272,Mavelus
327,Follow Wind,276,Ray & Temperature
327,Follow Wind,279,King Fog
327,Follow Wind,294,Dragoness the Wicked Knight
327,Follow Wind,296,One-eyed Shield Dragon
327,Follow Wind,298,Wicked Dragon with the Ersatz Head
327,Follow Wind,300,Kurama
327,Follow Wind,353,Takriminos
327,Follow Wind,361,Flying Penguin
327,Follow Wind,363,Fairy's Gift
327,Follow Wind,372,Kazejin
327,Follow Wind,374,Gate Guardian
327,Follow Wind,379,La Jinn the Mystical Genie
327,Follow Wind,383,Parrot Dragon
327,Follow Wind,386,Harpie's Pet Dragon
327,Follow Wind,395,Dancing Elf
327,Follow Wind,396,Ocubeam
327,Follow Wind,402,Monster Eye
327,Follow Wind,409,Metal Dragon
327,Follow Wind,411,Bat
327,Follow Wind,412,Giga-tech Wolf
327,Follow Wind,415,Mechanicalchacer
327,Follow Wind,424,Sky Dragon
327,Follow Wind,425,Thunder Dragon
327,Follow Wind,427,Kaiser Dragon
327,Follow Wind,442,Aqua Dragon
327,Follow Wind,457,Stone Ghost
327,Follow Wind,464,Wing Eagle
327,Follow Wind,465,Punished Eagle
327,Follow Wind,466,Skull Red Bird
327,Follow Wind,467,Crimson Sunbird
327,Follow Wind,468,Queen Bird
327,Follow Wind,470,Magical Ghost
327,Follow Wind,471,Soul Hunter
327,Follow Wind,472,Air Eater
327,Follow Wind,475,Sinister Serpent
327,Follow Wind,478,Insect Soldiers of the Sky
327,Follow Wind,480,Kuwagata α
327,Follow Wind,483,Garvas
327,Follow Wind,491,Peacock
327,Follow Wind,492,Hoshiningen
327,Follow Wind,493,Maha Vailo
327,Follow Wind,498,Morinphen
327,Follow Wind,500,Dragon Seeker
327,Follow Wind,506,Gale Dogra
327,Follow Wind,507,Crazy Fish
327,Follow Wind,520,Turtle Bird
327,Follow Wind,521,Skullbird
327,Follow Wind,522,Monstrous Bird
327,Follow Wind,526,Neck Hunter
327,Follow Wind,538,Niwatori
327,Follow Wind,540,Skelengel
327,Follow Wind,541,Hane-Hane
327,Follow Wind,545,Skelgon
327,Follow Wind,552,Winged Dragon #2
327,Follow Wind,555,Tyhone #2
327,Follow Wind,563,Wretched Ghost of the Attic
327,Follow Wind,577,Crow Goblin
327,Follow Wind,581,Takuhee
327,Follow Wind,582,Dark Witch
327,Follow Wind,595,Fiend Refrection #1
327,Follow Wind,598,Little Chimera
327,Follow Wind,601,Tenderness
327,Follow Wind,603,Fairy Dragon
327,Follow Wind,604,Obese Marmot of Nefariousness
327,Follow Wind,608,Shining Friendship
327,Follow Wind,609,Bladefly
327,Follow Wind,616,Hourglass of Courage
327,Follow Wind,622,Ill Witch
327,Follow Wind,627,Nekogal #2
327,Follow Wind,628,Witch's Apprentice
327,Follow Wind,631,Maiden of the Moonlight
327,Follow Wind,633,Winged Egg of New Life
327,Follow Wind,636,Blue-winged Crown
327,Follow Wind,643,Disk Magician
327,Follow Wind,650,Whiptail Crow
327,Follow Wind,709,Chakra
327,Follow Wind,712,Meteor Dragon
327,Follow Wind,714,Firewing Pegasus
327,Follow Wind,720,Mask of Shine & Dark
328,Power of Kaishin,45,Oscillo Hero #2
328,Power of Kaishin,60,Great White
328,Power of Kaishin,70,Fiend Kraken
328,Power of Kaishin,71,Jellyfish
328,Power of Kaishin,73,Kairyu-shin
328,Power of Kaishin,76,Krokodilus
328,Power of Kaishin,89,Catapult Turtle
328,Power of Kaishin,131,Octoberser
328,Power of Kaishin,135,Fiend's Hand
328,Power of Kaishin,140,Toad Master
328,Power of Kaishin,141,Spiked Snail
328,Power of Kaishin,150,Akihiron
328,Power of Kaishin,152,The Melting Red Shadow
328,Power of Kaishin,171,Big Eye
328,Power of Kaishin,177,Monsturtle
328,Power of Kaishin,193,Turtle Tiger
328,Power of Kaishin,194,Terra the Terrible
328,Power of Kaishin,195,Doron
328,Power of Kaishin,196,Arma Knight
328,Power of Kaishin,199,Penguin Knight
328,Power of Kaishin,205,Dorover
328,Power of Kaishin,206,Twin Long Rods #1
328,Power of Kaishin,211,Kaminarikozou
328,Power of Kaishin,213,Aqua Madoor
328,Power of Kaishin,223,Roaring Ocean Snake
328,Power of Kaishin,227,Hitodenchak
328,Power of Kaishin,230,Rare Fish
328,Power of Kaishin,243,Water Element
328,Power of Kaishin,247,Root Water
328,Power of Kaishin,249,Water Omotics
328,Power of Kaishin,251,Enchanting Mermaid
328,Power of Kaishin,258,Beastking of the Swamps
328,Power of Kaishin,265,The Furious Sea King
328,Power of Kaishin,270,Wetha
328,Power of Kaishin,289,Change Slime
328,Power of Kaishin,292,Psychic Kappa
328,Power of Kaishin,353,Takriminos
328,Power of Kaishin,361,Flying Penguin
328,Power of Kaishin,373,Suijin
328,Power of Kaishin,374,Gate Guardian
328,Power of Kaishin,381,Toon Alligator
328,Power of Kaishin,393,Zone Eater
328,Power of Kaishin,398,Ooguchi
328,Power of Kaishin,400,Emperor of the Land and Sea
328,Power of Kaishin,404,Tatsunootoshigo
328,Power of Kaishin,430,Water Magician
328,Power of Kaishin,431,Ice Water
328,Power of Kaishin,432,Waterdragon Fairy
328,Power of Kaishin,435,Water Girl
328,Power of Kaishin,436,White Dolphin
328,Power of Kaishin,437,Deepsea Shark
328,Power of Kaishin,438,Metal Fish
328,Power of Kaishin,439,Bottom Dweller
328,Power of Kaishin,440,7 Colored Fish
328,Power of Kaishin,441,Mech Bass
328,Power of Kaishin,442,Aqua Dragon
328,Power of Kaishin,443,Sea King Dragon
328,Power of Kaishin,444,Turu-Purun
328,Power of Kaishin,445,Guardian of the Sea
328,Power of Kaishin,446,Aqua Snake
328,Power of Kaishin,447,Giant Red Seasnake
328,Power of Kaishin,448,Spike Seadra
328,Power of Kaishin,449,"30,000-Year White Turtle"
328,Power of Kaishin,450,Kappa Avenger
328,Power of Kaishin,451,Kanikabuto
328,Power of Kaishin,452,Zarigun
328,Power of Kaishin,460,Bolt Escargot
328,Power of Kaishin,461,Bolt Penguin
328,Power of Kaishin,463,Electric Snake
328,Power of Kaishin,469,Armed Ninja
328,Power of Kaishin,474,Sea Kamen
328,Power of Kaishin,475,Sinister Serpent
328,Power of Kaishin,484,Ameba
