mode,address,attempt,reference_path,reference_sha256,profile,candidate_source,candidate_sha256,result,summary
reference_match,0x8005B64C,1,tmp/references/ygofm-decomp/src/func_8005B64C.c,881210ec9ecb71f150ddf61fcfc82c3c471e329605aa93ca278919f4ad15fab1,gcc_2_8_1_g0,tmp/agents/reference-pure-8/variants/func_8005B64C_a1.c,4ceff48d9b68ff8a34bf892c0c94b9a278a5d3ab6c6e7aef3609c16beea61005,nonmatch,Reference structure applied to target-derived local declarations; baseline local GCC 2.8.1 profile selected from target relocations and nearest local exact function; tool failure: linker: `.rodata' referenced in section `.text' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/01/candidate.o: defined in discarded section `.rodata' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/01/candidate.o
reference_match,0x8005B64C,2,tmp/references/ygofm-decomp/src/func_8005B64C.c,881210ec9ecb71f150ddf61fcfc82c3c471e329605aa93ca278919f4ad15fab1,gcc_2_8_1_g0,tmp/agents/reference-pure-8/variants/func_8005B64C_a2.c,4ceff48d9b68ff8a34bf892c0c94b9a278a5d3ab6c6e7aef3609c16beea61005,nonmatch,Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; tool failure: linker: `.rodata' referenced in section `.text' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/02/candidate.o: defined in discarded section `.rodata' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/02/candidate.o
reference_match,0x8005B64C,3,tmp/references/ygofm-decomp/src/func_8005B64C.c,881210ec9ecb71f150ddf61fcfc82c3c471e329605aa93ca278919f4ad15fab1,gcc_2_8_1_g0_split,tmp/agents/reference-pure-8/variants/func_8005B64C_a3.c,4ceff48d9b68ff8a34bf892c0c94b9a278a5d3ab6c6e7aef3609c16beea61005,nonmatch,Target-evidenced alternate split-address form with locally typed callee interfaces; tool failure: linker: `.rodata' referenced in section `.text' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/03/candidate.o: defined in discarded section `.rodata' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/03/candidate.o
reference_match,0x8005B64C,4,tmp/references/ygofm-decomp/src/func_8005B64C.c,881210ec9ecb71f150ddf61fcfc82c3c471e329605aa93ca278919f4ad15fab1,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-8/variants/func_8005B64C_a4.c,4ceff48d9b68ff8a34bf892c0c94b9a278a5d3ab6c6e7aef3609c16beea61005,nonmatch,Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; tool failure: linker: `.rodata' referenced in section `.text' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/04/candidate.o: defined in discarded section `.rodata' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/04/candidate.o
reference_match,0x8005B64C,5,tmp/references/ygofm-decomp/src/func_8005B64C.c,881210ec9ecb71f150ddf61fcfc82c3c471e329605aa93ca278919f4ad15fab1,gcc_2_8_1_g0_no_split,tmp/agents/reference-pure-8/variants/func_8005B64C_a5.c,4ceff48d9b68ff8a34bf892c0c94b9a278a5d3ab6c6e7aef3609c16beea61005,nonmatch,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; tool failure: linker: `.rodata' referenced in section `.text' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/05/candidate.o: defined in discarded section `.rodata' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/05/candidate.o"
reference_match,0x8005B64C,6,tmp/references/ygofm-decomp/src/func_8005B64C.c,881210ec9ecb71f150ddf61fcfc82c3c471e329605aa93ca278919f4ad15fab1,gcc_2_8_1_o1_g0,tmp/agents/reference-pure-8/variants/func_8005B64C_a6.c,4ceff48d9b68ff8a34bf892c0c94b9a278a5d3ab6c6e7aef3609c16beea61005,deferred,Sixth and terminal miss check with the authoritative local GCC 2.8.1 O1 profile; no reference toolchain evidence used; tool failure: linker: `.rodata' referenced in section `.text' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/06/candidate.o: defined in discarded section `.rodata' of /home/superconta/data/share/yugioh/tmp/agents/reference-pure-8/build/8005B64C/06/candidate.o
post_terminal_resolution,0x8005B8A0,1,tmp/references/ygofm-decomp-machinegun/src/func_8005B8A0.c,b17b4697a41e12dd98678d09413fb9b19ea9ecfe8595f1da0dc4006daad3ed44,gcc_2_8_1_g8_split,tmp/agents/machinegun3/prepared/func_8005B8A0.c,3ea975f208ce730576e08dcb57e5e63956469aa7a089b56d968b532b9c2b274d,matched,"New discriminator: new source: the ygofm-decomp-machinegun reference (current ygofm src, a different file hash from the earlier reference_match rows) under gcc_2_8_1_g8_split; exact result: Exact pure-C result from the ygofm reference (183 instructions), byte-verified with tmp/port/probe.py under gcc_2_8_1_g8_split. No further notes in the reference."
post_terminal_resolution,0x8005BB7C,1,tmp/references/ygofm-decomp-machinegun/src/func_8005BB7C.c,c477f3b13ddb18c0d725de1592bba194ae51a29374c768f875799484f5fc3b88,gcc_2_8_1_g8,tmp/agents/machinegun3/prepared/func_8005BB7C.c,361d6337df80b0e6c3464c2b9406cefcf92624060e153cb81fb6f4c8bd4f8634,matched,"New discriminator: new source: the ygofm-decomp-machinegun reference (current ygofm src) under gcc_2_8_1_g8; exact result: Exact pure-C result from the ygofm reference (176 instructions), byte-verified with tmp/port/probe.py under gcc_2_8_1_g8. No further notes in the reference."
post_terminal_resolution,0x8005BE3C,1,,,gcc_2_8_1_g8,tmp/rotation/0x8005BE3C/final.c,3b3ef74e49d0a0140d830a963d672d1bb04b4141ec53ab67c6795c833d52e6ad,matched,"New discriminator: structure: the adjacent matched func_8005BB7C.c and func_8005B8A0.c in the same movie-playback translation unit supply the D_8009B060..D_8009B067 flag roles, the u8 *D_8009B498 work-area base with its 0x11000/0x1B000/0x37000 sub-buffers, and the gcc_2_8_1_g8 cohort profile; func_8005BB7C.c also documents the volatile-store idiom that leaves a jal delay slot empty; and 0x8007FEC8 is GetDrawEnv, which fixes the 92-byte stack local as a DRAWENV; exact result: byte-identical under gcc_2_8_1_g8, no register pins; levers were a work-area base local at +0x40000 rather than full 0x4242X displacements, a separate base local per group, and reading the two flag bytes into locals before the rect stores"
post_terminal_resolution,0x8005C388,1,tmp/references/ygofm-decomp-machinegun/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g0_split,tmp/func_8005C388_candidate.c,e244b850d9d4ef27a174fcdb43d0a1a0b7a9bb9c900753b0223372f0ada222ac,matched,"New pure-C refinement of collaborator evidence: indexed loop strength reduction plus allocation-only a0/a1 pins reproduces the retail table-base and final call schedule without the collaborator statement-level assembly barrier. Exact text, relocations, allocated sections, and size."
reference_match,0x8005C388,1,tmp/references/ygofm-decomp/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g8,tmp/agents/reference-asm-2/prepared/func_8005C388.c,410e1b4e59d869810739cf15d04c53e5a45de8917388f6a1e7a266d9cd463b35,nonmatch,compile_stage_failure=linker
reference_match,0x8005C388,2,tmp/references/ygofm-decomp/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g8_split,tmp/agents/reference-asm-2/prepared/func_8005C388.c,410e1b4e59d869810739cf15d04c53e5a45de8917388f6a1e7a266d9cd463b35,nonmatch,compile_stage_failure=linker
reference_match,0x8005C388,3,tmp/references/ygofm-decomp/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g0,tmp/agents/reference-asm-2/prepared/func_8005C388.c,410e1b4e59d869810739cf15d04c53e5a45de8917388f6a1e7a266d9cd463b35,nonmatch,text_exact=false; text_diff=169; size=232/220; relocations_exact=false; section_issue=false
reference_match,0x8005C388,4,tmp/references/ygofm-decomp/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g0_split,tmp/agents/reference-asm-2/prepared/func_8005C388.c,410e1b4e59d869810739cf15d04c53e5a45de8917388f6a1e7a266d9cd463b35,nonmatch,text_exact=false; text_diff=165; size=224/220; relocations_exact=false; section_issue=false
reference_match,0x8005C388,5,tmp/references/ygofm-decomp/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-asm-2/prepared/func_8005C388.c,410e1b4e59d869810739cf15d04c53e5a45de8917388f6a1e7a266d9cd463b35,nonmatch,compile_stage_failure=linker
reference_match,0x8005C388,6,tmp/references/ygofm-decomp/src/func_8005C388.c,47ba4237b69b1774340f30ba0743b669307aad8a0d8f0cb53b6b67c74d5472ec,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-2/prepared/func_8005C388.c,410e1b4e59d869810739cf15d04c53e5a45de8917388f6a1e7a266d9cd463b35,deferred,text_exact=false; text_diff=180; size=236/220; relocations_exact=false; section_issue=false
reference_match,0x8005C464,1,tmp/references/ygofm-decomp/src/func_8005C464.c,a724d0c1001c36c1b4ea5d369129ae72c50f3844edcb98a3971ef7711ab6605b,gcc_2_8_1_g0,tmp/agents/reference-pure-3/attempt-sources/8005C464/attempt-1.c,e0227cc34005f12057ff6de21fea8ac35cbfa975b15f14484b6d94731d8b58d9,nonmatch,byte +0x1c: 0f!=18; word +0x1c: 0f80023c!=1800b0af; relocations differ
reference_match,0x8005C464,2,tmp/references/ygofm-decomp/src/func_8005C464.c,a724d0c1001c36c1b4ea5d369129ae72c50f3844edcb98a3971ef7711ab6605b,gcc_2_8_1_g0_split,tmp/agents/reference-pure-3/attempt-sources/8005C464/attempt-2.c,e0227cc34005f12057ff6de21fea8ac35cbfa975b15f14484b6d94731d8b58d9,matched,exact text and relocations
inline_refinement,0x8005C4F0,1,tmp/references/ygofm-decomp/src/func_8005C4F0.c,0560c67c0b02f4555db0373893bc5573b55fd7f6a5f805ab6b6cb32c1d5fdfaa,gcc_2_8_1_g0,tmp/agents/inline-asm-inventory/candidates/0x8005C4F0/attempt-1.c,8e18bb7fa7e30128977bc46f2e0f799745b9f08acaf21c1d34a0d8f27145acaf,nonmatch,pure-C compile/build failed: error: command failed with exit code 1: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld
inline_refinement,0x8005C4F0,2,,,gcc_2_8_1_g8_split,tmp/agents/remaining-decomp/file_exists_attempt2.c,6c490de206802d46e9b2e6e00b3af9098af1e85b9205f7c36b61f3b1eb548920,nonmatch,Pure nested-if form has exact 0x40 size and matching relocations; two register-allocation words differ because GCC keeps the result in dead a0 instead of target v1.
inline_refinement,0x8005C4F0,3,,,gcc_2_8_1_g8_split,tmp/agents/remaining-decomp/file_exists_attempt3.c,ba9bd4d21dea61ec4088ad0649283c736a1640ad26b4269575faf41c45757b06,nonmatch,Assigning the result into the second parameter leaves the same exact-size two-word residual; GCC still reuses a0 instead of target v1.
inline_refinement,0x8005C4F0,4,,,gcc_2_8_1_g8_split,tmp/agents/remaining-decomp/file_exists_attempt4.c,15330a36a8f01e1a942880279d35dc6e29c9c42e304d20a8e53c4bcfdc6d3fe4,nonmatch,Plain register locals shortened output to 60/64 bytes and merged the branch path; worse than attempts two and three. Final variants will retain the best pure source and test only justified profile scheduling differences.
inline_refinement,0x8005C4F0,5,,,gcc_2_8_1_g0,tmp/agents/remaining-decomp/file_exists_attempt2.c,6c490de206802d46e9b2e6e00b3af9098af1e85b9205f7c36b61f3b1eb548920,nonmatch,Current-function G0 profile retains exact 64-byte size and relocations but the same two register-allocation words differ; all GCC 2.8.1 pure-C variants are now exhausted.
inline_refinement,0x8005C4F0,6,,,gcc_2_7_2_g0,tmp/agents/remaining-decomp/file_exists_attempt2.c,6c490de206802d46e9b2e6e00b3af9098af1e85b9205f7c36b61f3b1eb548920,deferred,GCC 2.7.2/MASPSX 2.72 preserves 64-byte size and relocations but changes the first branch displacement at +0x1C. Six pure-C refinement variants exhausted; retain the exact current inline source.
post_terminal_resolution,0x8005C5D4,1,,,gcc_2_8_1_g8,tmp/work/game/func_8005C5D4.c,07ccb80f160095b9bb01b1381fc575145fd65876e952395b88ffc193775f526d,matched,"Post-terminal resolution after the canonical history deferred at attempt 6. Pure C with no register pins and no inline assembly. The earlier attempts treated the retail 'lui 0x80 / addiu -1' pair as a single 0x7FFFFF constant, which splat reinforces by rendering it as a fake symbol D_7FFFFF because the value looks like an address; D_7FFFFF resolves to nothing, which is the tell that the pair should be read as two independent instructions. It is really an initial 0x800000 with the loop's first decrement peeled ahead of the loop label, corroborated by the compensating 'addiu v1,v1,1' on the flag-set exit. Writing the counter as 0x800000 with a pre-decrement test reproduces both instructions: --timeout <= 0 calls func_8008FBE0(1), a set D_8009B062 breaks, and the flag is cleared on every path before returning 0. Exact linked text over all 0x58 bytes under gcc_2_8_1_g8; verified by a clean full-executable make match."
reference_match,0x8005C5D4,1,tmp/references/ygofm-decomp/src/func_8005C5D4.c,f1c4055ddf67acb90a2743b99053203464b62fffd0a62e5812d90baf2f569570,gcc_2_8_1_g8,tmp/agents/reference-asm-1/prepared/func_8005C5D4.c,7b9653ffb2d0e629e4e84a9ea7cfb3afbf91b392c3b03448d7575324924ed20b,nonmatch,text_exact=false; text_diff=41; size=84/88; relocations_exact=false; section_issue=false
reference_match,0x8005C5D4,2,tmp/references/ygofm-decomp/src/func_8005C5D4.c,f1c4055ddf67acb90a2743b99053203464b62fffd0a62e5812d90baf2f569570,gcc_2_8_1_g8_split,tmp/agents/reference-asm-1/prepared/func_8005C5D4.c,7b9653ffb2d0e629e4e84a9ea7cfb3afbf91b392c3b03448d7575324924ed20b,nonmatch,text_exact=false; text_diff=41; size=84/88; relocations_exact=false; section_issue=false
reference_match,0x8005C5D4,3,tmp/references/ygofm-decomp/src/func_8005C5D4.c,f1c4055ddf67acb90a2743b99053203464b62fffd0a62e5812d90baf2f569570,gcc_2_8_1_g0,tmp/agents/reference-asm-1/prepared/func_8005C5D4.c,7b9653ffb2d0e629e4e84a9ea7cfb3afbf91b392c3b03448d7575324924ed20b,nonmatch,text_exact=false; text_diff=88; size=96/88; relocations_exact=false; section_issue=false
reference_match,0x8005C5D4,4,tmp/references/ygofm-decomp/src/func_8005C5D4.c,f1c4055ddf67acb90a2743b99053203464b62fffd0a62e5812d90baf2f569570,gcc_2_8_1_g0_split,tmp/agents/reference-asm-1/prepared/func_8005C5D4.c,7b9653ffb2d0e629e4e84a9ea7cfb3afbf91b392c3b03448d7575324924ed20b,nonmatch,text_exact=false; text_diff=74; size=92/88; relocations_exact=false; section_issue=false
reference_match,0x8005C5D4,5,tmp/references/ygofm-decomp/src/func_8005C5D4.c,f1c4055ddf67acb90a2743b99053203464b62fffd0a62e5812d90baf2f569570,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-asm-1/prepared/func_8005C5D4.c,7b9653ffb2d0e629e4e84a9ea7cfb3afbf91b392c3b03448d7575324924ed20b,nonmatch,text_exact=false; text_diff=81; size=96/88; relocations_exact=false; section_issue=false
reference_match,0x8005C5D4,6,tmp/references/ygofm-decomp/src/func_8005C5D4.c,f1c4055ddf67acb90a2743b99053203464b62fffd0a62e5812d90baf2f569570,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-1/prepared/func_8005C5D4.c,7b9653ffb2d0e629e4e84a9ea7cfb3afbf91b392c3b03448d7575324924ed20b,deferred,text_exact=false; text_diff=98; size=108/88; relocations_exact=false; section_issue=false
post_terminal_resolution,0x8005CEF0,1,tmp/references/ygofm-decomp-machinegun/src/func_8005CEF0.c,02cdd50294ff5694d5b743f798f88d35989e987e9666378fc64d432eb7323b4a,gcc_2_8_1_g8,tmp/agents/machinegun3/prepared/func_8005CEF0.c,28cd282ca4e628b475e3580033d0de6972aaaf9c699c73d3dcad3ac35c98acd4,matched,"Exact pure-C result from the ygofm reference (290 instructions, the animation-track interpolator). The shape is what matters here: the two keyframe pointers read through the track slot each time, the six angle halves held in u16 locals, the 16-tick wrap written as goto-labelled arms per angle, and the divides by the duration variable; with that shape every gcc_2_8_1 profile matches, so the plain gcc_2_8_1_g8 is recorded."
post_terminal_resolution,0x8005D994,1,tmp/references/ygofm-decomp-machinegun/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_g8,tmp/func_8005D994_candidate.c,9a87b6399a529e607e563fde33cf6892abe93c1d617633684bce8474fbd76fdb,matched,New collaborator source matches exactly by preserving the signed-byte state read through the later x live range.
reference_match,0x8005D994,1,tmp/references/ygofm-decomp/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_g8_split,tmp/agents/reference-pure-8/variants/func_8005D994_a1.c,2f3b0148339051a80a86bf6518c95895760a331103605aa27dde1fea1422069a,nonmatch,"Reference structure applied to target-derived local declarations; baseline local GCC 2.8.1 profile selected from target relocations and nearest local exact function; bytes=False, relocations=False, size=528/528"
reference_match,0x8005D994,2,tmp/references/ygofm-decomp/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_g8_split,tmp/agents/reference-pure-8/variants/func_8005D994_a2.c,2592263230be63a5786179e00b28bc5cd892a6ed324174469a8e00ad3a744ed9,nonmatch,"Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; bytes=False, relocations=False, size=528/528"
reference_match,0x8005D994,3,tmp/references/ygofm-decomp/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_g8,tmp/agents/reference-pure-8/variants/func_8005D994_a3.c,2592263230be63a5786179e00b28bc5cd892a6ed324174469a8e00ad3a744ed9,nonmatch,"Target-evidenced alternate split-address form with locally typed callee interfaces; bytes=False, relocations=False, size=528/528"
reference_match,0x8005D994,4,tmp/references/ygofm-decomp/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-8/variants/func_8005D994_a4.c,2592263230be63a5786179e00b28bc5cd892a6ed324174469a8e00ad3a744ed9,nonmatch,"Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; bytes=False, relocations=False, size=540/528"
reference_match,0x8005D994,5,tmp/references/ygofm-decomp/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_g8_no_split,tmp/agents/reference-pure-8/variants/func_8005D994_a5.c,2592263230be63a5786179e00b28bc5cd892a6ed324174469a8e00ad3a744ed9,nonmatch,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; bytes=False, relocations=False, size=528/528"
reference_match,0x8005D994,6,tmp/references/ygofm-decomp/src/func_8005D994.c,858cccd3daa789b573497d9909ec2ddd9eb04bd61a875644709fd075ec8dec82,gcc_2_8_1_o1_g8,tmp/agents/reference-pure-8/variants/func_8005D994_a6.c,2592263230be63a5786179e00b28bc5cd892a6ed324174469a8e00ad3a744ed9,deferred,"Sixth and terminal miss check with the authoritative local GCC 2.8.1 O1 profile; no reference toolchain evidence used; bytes=False, relocations=False, size=560/528"
reference_match,0x8005F070,1,tmp/references/ygofm-decomp/src/func_8005F070.c,3bdda96d43ae557d376dcb1e8c8187650f87daf2a163c64bcb53249dfbca8344,gcc_2_8_1_g8,tmp/agents/reference-pure-5/prepared/func_8005F070.c,b2018763747720b0025b019d2805a62fb5ecb32b6b497029f4374895ca3b9fb1,nonmatch,text_exact=false; text_diff=167; size=264/260; relocations_exact=false; section_issue=false
reference_match,0x8005F070,2,tmp/references/ygofm-decomp/src/func_8005F070.c,3bdda96d43ae557d376dcb1e8c8187650f87daf2a163c64bcb53249dfbca8344,gcc_2_8_1_g8_split,tmp/agents/reference-pure-5/prepared/func_8005F070.c,b2018763747720b0025b019d2805a62fb5ecb32b6b497029f4374895ca3b9fb1,matched,text_exact=true; text_diff=0; size=260/260; relocations_exact=true; section_issue=false
reference_match,0x8005F1B8,1,tmp/references/ygofm-decomp/src/func_8005F1B8.c,1e0973f83b5f60bf5305f7fbd5c090ca52259b5130488557b00b92e7d1e8d21e,gcc_2_8_1_g0,tmp/agents/reference-pure-4/variants/func_8005F1B8_a1.c,09269c1f4346bed6a9c3464986968297894af476bc8be51e0ad453273d75b65f,matched,Exact linked bytes and relocation records.
collaborator_match,0x8005F27C,1,tmp/references/ygofm-decomp-machinegun/src/func_8005F27C.c,d6f046cca2e7272ed4eee3629a717da20de70a44852440ceab271cc2a5407c14,gcc_2_8_1_g8_split,tmp/func_8005F27C_candidate.c,7bf7fa2607ceeb8834526556fd1bdcd795314b1016a6774d894ee4c14dfb2e73,matched,"Updated collaborator source separates the multiply result and names the runtime divisor, reproducing all 316 bytes and relocations."
reference_match,0x8005F27C,1,tmp/references/ygofm-decomp/src/func_8005F27C.c,d6f046cca2e7272ed4eee3629a717da20de70a44852440ceab271cc2a5407c14,gcc_2_8_1_g8,tmp/agents/reference-pure-6/candidates/8005F27C/attempt-1.c,02a92c7af0068ee9e4922d86306c607a55044c55b411dccc6250836908e180e9,nonmatch,237 text bytes differ; size 296/316; relocations differ
collaborator_match,0x8005F5C8,1,tmp/references/ygofm-decomp-unchiga/src/stat_growth_ratio_apply.c,10f232de3ddd07db05279fd6f5dbe31086d5a320720d1693dc9efacb380d440a,gcc_2_8_1_g8,tmp/agents/unchiga-integration/candidates/func_8005F5C8.c,9a9e4d00389648126fc3899e97396d8b271f59cb78982762278ee26f276725e0,matched,Unchiga pure-C source independently reproduced exact linked text and relocation targets with no allocated non-text sections.
reference_match,0x8005F5C8,1,tmp/references/ygofm-decomp/src/func_8005F5C8.c,d8f88d37fe69243ca5070285e55732d3d167db196aa6ab536f3535e54e1d91bf,gcc_2_8_1_g8,tmp/agents/reference-pure-6/candidates/8005F5C8/attempt-1.c,c4582d888fc2c4837afe26dbf8b82b8edacc05dd4542d9f405e46c5a000c9fc7,nonmatch,250 text bytes differ; size 312/332; relocations differ
inline_refinement,0x8005F828,1,tmp/references/ygofm-decomp/src/func_8005F828.c,ae2f9031087e33cfca98407ff58c8f2cea030dace3c21ad96ea080bd43edf73c,gcc_2_8_1_g8,tmp/agents/inline-asm-inventory/candidates/0x8005F828/attempt-1.c,222a7d8b382b383ec516f5a26ae0cce85e2267d3fdbea6cfa3f80883f5956b97,nonmatch,"pure-C full-link mismatch: error: mismatch at file offset 0x50034, VRAM 0x8005f834: expected 0x10, got 0x14; size 0x1d0800/0x1d0800; SHA-256 a813dc0ee3700a620e6e71ec212bec2e6fb2088f4f46a3fac56d6cbf0b051c16/84a54ed74f3d0edd6d81380839f7e4ef5bfb21ecea18be9a062bd6bfa5a45c88"
inline_refinement,0x8005F828,2,tmp/references/ygofm-decomp-unchiga/src/record_pair_walk_dispatch.c,517d624426a0862d8b5b6daaaf7d37c71bb4669a6085059ae1e3457c650ca83b,gcc_2_8_1_g8,tmp/agents/unchiga-integration/candidates/func_8005F828.c,c400738ff9296465f54ff800845efde2621a5e427c2907e89bacf81c526378e1,matched,Unchiga pure-C source independently reproduced exact linked text and relocation targets with no allocated non-text sections.
post_terminal_resolution,0x8005F91C,1,tmp/references/ygofm-decomp-machinegun/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g8_split,tmp/func_8005F91C_candidate.c,60174835e4327b00301ea942b982fae712ba6345cdc419c9491c25f59ea7f646,matched,New collaborator source and exact local evidence: the three-mode sound record dispatcher reproduces all 456 linked text bytes and relocations under GCC 2.8.1 G8 split. The byte-aligned eight-byte block type preserves the retail unaligned lwl/lwr and swl/swr copies.
reference_match,0x8005F91C,1,tmp/references/ygofm-decomp/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g8,tmp/agents/reference-pure-7/prepared/func_8005F91C.c,f3a3b823afb99b926f3fdd5114d5f1bf92ce4911ce60c5a911eed561696d1d06,nonmatch,text 428/456 bytes; 195 differing bytes; first difference 0x34; relocations_exact=False
reference_match,0x8005F91C,2,tmp/references/ygofm-decomp/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g8_split,tmp/agents/reference-pure-7/prepared/func_8005F91C.c,f3a3b823afb99b926f3fdd5114d5f1bf92ce4911ce60c5a911eed561696d1d06,nonmatch,text 424/456 bytes; 198 differing bytes; first difference 0x34; relocations_exact=False
reference_match,0x8005F91C,3,tmp/references/ygofm-decomp/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g0,tmp/agents/reference-pure-7/prepared/func_8005F91C.c,f3a3b823afb99b926f3fdd5114d5f1bf92ce4911ce60c5a911eed561696d1d06,nonmatch,text 480/456 bytes; 373 differing bytes; first difference 0x1C; relocations_exact=False
reference_match,0x8005F91C,4,tmp/references/ygofm-decomp/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g0_split,tmp/agents/reference-pure-7/prepared/func_8005F91C.c,f3a3b823afb99b926f3fdd5114d5f1bf92ce4911ce60c5a911eed561696d1d06,nonmatch,text 460/456 bytes; 358 differing bytes; first difference 0x1C; relocations_exact=False
reference_match,0x8005F91C,5,tmp/references/ygofm-decomp/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-7/prepared/func_8005F91C.c,f3a3b823afb99b926f3fdd5114d5f1bf92ce4911ce60c5a911eed561696d1d06,nonmatch,text 428/456 bytes; 214 differing bytes; first difference 0x4; relocations_exact=False
reference_match,0x8005F91C,6,tmp/references/ygofm-decomp/src/func_8005F91C.c,23ec899f38c3cbc538aea836635a1e78fbf402561fa4425fcbb26f48361a3fdf,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-7/prepared/func_8005F91C.c,f3a3b823afb99b926f3fdd5114d5f1bf92ce4911ce60c5a911eed561696d1d06,deferred,text 480/456 bytes; 389 differing bytes; first difference 0x4; relocations_exact=False
post_terminal_resolution,0x8005FC1C,1,tmp/references/ygofm-decomp-machinegun/src/func_8005FC1C.c,7b759d8bf2129ca01be56b02f64ecc7c48293b4c9d82391dfa347b3635aed3f8,gcc_2_8_1_g8_split,tmp/agents/machinegun3/prepared/func_8005FC1C.c,6e963f5f987d4854252e547e70c3cf01bc6cd8acf64263a2de7d7a8bcdc0c1cb,matched,"Exact pure-C result from the ygofm reference (138 instructions, the sibling of func_8005FE44 already merged). Needs the split-address profile (gcc_2_8_1_g8 is 624 against 552 bytes). Load-bearing: the twelve inner cases written in retail's own arm order in memory (9, 0x209, 0x11, 0x211, 0xD, 0x20D, 0x15, 0x215), each inner switch ending in break with ONE trailing return arg0 so gcc shares the return block, and the search loop as an explicit do/while with the sentinel test on func_80089E20 written first."
